C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A025,R023,01-06-02,34 ST-HERALD SQ,BDFMNQRW,BMT,01/31/2020,03:00:00,REGULAR,0000481280,0000103516                                 
A025,R023,01-06-02,34 ST-HERALD SQ,BDFMNQRW,BMT,01/31/2020,07:00:00,REGULAR,0000481296,0000103548                                 
A025,R023,01-06-02,34 ST-HERALD SQ,BDFMNQRW,BMT,01/31/2020,11:00:00,REGULAR,0000481374,0000103737                                 
A025,R023,01-06-02,34 ST-HERALD SQ,BDFMNQRW,BMT,01/31/2020,15:00:00,REGULAR,0000481484,0000103896                                 
A025,R023,01-06-02,34 ST-HERALD SQ,BDFMNQRW,BMT,01/31/2020,19:00:00,REGULAR,0000481884,0000104133                                 
A025,R023,01-06-02,34 ST-HERALD SQ,BDFMNQRW,BMT,01/31/2020,23:00:00,REGULAR,0000482098,0000104278                                 
A027,R082,01-00-00,28 ST,NRW,BMT,01/25/2020,03:00:00,REGULAR,0003796680,0004565387                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/25/2020,07:00:00,REGULAR,0003796680,0004565387                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/25/2020,11:00:00,REGULAR,0003796680,0004565387                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/25/2020,15:00:00,REGULAR,0003796680,0004565387                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/25/2020,19:00:00,REGULAR,0003796680,0004565387                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/25/2020,23:00:00,REGULAR,0003796680,0004565387                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/26/2020,03:00:00,REGULAR,0003796680,0004565388                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/26/2020,07:00:00,REGULAR,0003796680,0004565388                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/26/2020,11:00:00,REGULAR,0003796680,0004565388                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/26/2020,15:00:00,REGULAR,0003796680,0004565388                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/26/2020,19:00:00,REGULAR,0003796680,0004565388                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/26/2020,23:00:00,REGULAR,0003796680,0004565388                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/27/2020,03:00:00,REGULAR,0003796680,0004565391                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/27/2020,07:00:00,REGULAR,0003796689,0004565472                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/27/2020,11:00:00,REGULAR,0003796851,0004566207                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/27/2020,15:00:00,REGULAR,0003797120,0004566604                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/27/2020,19:00:00,REGULAR,0003797855,0004567067                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/27/2020,23:00:00,REGULAR,0003798096,0004567170                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/28/2020,03:00:00,REGULAR,0003798096,0004567170                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/28/2020,07:00:00,REGULAR,0003798109,0004567228                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/28/2020,11:00:00,REGULAR,0003798321,0004567965                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/28/2020,15:00:00,REGULAR,0003798582,0004568376                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/28/2020,19:00:00,REGULAR,0003799326,0004568863                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/28/2020,23:00:00,REGULAR,0003799607,0004568979                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/29/2020,03:00:00,REGULAR,0003799607,0004568979                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/29/2020,07:00:00,REGULAR,0003799612,0004569048                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/29/2020,11:00:00,REGULAR,0003799814,0004569734                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/29/2020,15:00:00,REGULAR,0003800139,0004570133                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/29/2020,19:00:00,REGULAR,0003800944,0004570626                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/29/2020,23:00:00,REGULAR,0003801221,0004570774                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/30/2020,03:00:00,REGULAR,0003801221,0004570777                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/30/2020,07:00:00,REGULAR,0003801228,0004570842                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/30/2020,11:00:00,REGULAR,0003801424,0004571677                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/30/2020,15:00:00,REGULAR,0003801677,0004572074                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/30/2020,19:00:00,REGULAR,0003802531,0004572625                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/30/2020,23:00:00,REGULAR,0003802835,0004572810                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/31/2020,03:00:00,REGULAR,0003802835,0004572810                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/31/2020,07:00:00,REGULAR,0003802840,0004572881                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/31/2020,11:00:00,REGULAR,0003803029,0004573588                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/31/2020,15:00:00,REGULAR,0003803383,0004574039                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/31/2020,19:00:00,REGULAR,0003804049,0004574462                                                
A027,R082,01-00-00,28 ST,NRW,BMT,01/31/2020,23:00:00,REGULAR,0003804049,0004574464                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/25/2020,03:00:00,REGULAR,0000504576,0000240852                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/25/2020,07:00:00,REGULAR,0000504576,0000240852                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/25/2020,11:00:00,REGULAR,0000504576,0000240852                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/25/2020,15:00:00,REGULAR,0000504576,0000240852                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/25/2020,19:00:00,REGULAR,0000504576,0000240852                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/25/2020,23:00:00,REGULAR,0000504576,0000240852                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/26/2020,03:00:00,REGULAR,0000504576,0000240852                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/26/2020,07:00:00,REGULAR,0000504576,0000240852                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/26/2020,11:00:00,REGULAR,0000504576,0000240852                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/26/2020,15:00:00,REGULAR,0000504576,0000240852                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/26/2020,19:00:00,REGULAR,0000504576,0000240852                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/26/2020,23:00:00,REGULAR,0000504576,0000240852                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/27/2020,03:00:00,REGULAR,0000504576,0000240852                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/27/2020,07:00:00,REGULAR,0000504580,0000240875                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/27/2020,11:00:00,REGULAR,0000504805,0000241294                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/27/2020,15:00:00,REGULAR,0000505076,0000241469                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/27/2020,19:00:00,REGULAR,0000505896,0000241691                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/27/2020,23:00:00,REGULAR,0000506146,0000241732                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/28/2020,03:00:00,REGULAR,0000506146,0000241732                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/28/2020,07:00:00,REGULAR,0000506156,0000241764                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/28/2020,11:00:00,REGULAR,0000506412,0000242139                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/28/2020,15:00:00,REGULAR,0000506750,0000242284                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/28/2020,19:00:00,REGULAR,0000507663,0000242564                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/28/2020,23:00:00,REGULAR,0000507987,0000242625                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/29/2020,03:00:00,REGULAR,0000507987,0000242625                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/29/2020,07:00:00,REGULAR,0000508001,0000242644                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/29/2020,11:00:00,REGULAR,0000508244,0000243067                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/29/2020,15:00:00,REGULAR,0000508581,0000243257                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/29/2020,19:00:00,REGULAR,0000509462,0000243523                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/29/2020,23:00:00,REGULAR,0000509789,0000243588                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/30/2020,03:00:00,REGULAR,0000509789,0000243588                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/30/2020,07:00:00,REGULAR,0000509796,0000243613                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/30/2020,11:00:00,REGULAR,0000510051,0000244007                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/30/2020,15:00:00,REGULAR,0000510354,0000244147                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/30/2020,19:00:00,REGULAR,0000511169,0000244419                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/30/2020,23:00:00,REGULAR,0000511526,0000244500                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/31/2020,03:00:00,REGULAR,0000511526,0000244500                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/31/2020,07:00:00,REGULAR,0000511531,0000244527                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/31/2020,11:00:00,REGULAR,0000511744,0000244864                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/31/2020,15:00:00,REGULAR,0000512092,0000245065                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/31/2020,19:00:00,REGULAR,0000512811,0000245279                                                
A027,R082,01-03-00,28 ST,NRW,BMT,01/31/2020,23:00:00,REGULAR,0000512811,0000245284                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/25/2020,03:00:00,REGULAR,0002394153,0001271874                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/25/2020,07:00:00,REGULAR,0002394153,0001271874                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/25/2020,11:00:00,REGULAR,0002394153,0001271874                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/25/2020,15:00:00,REGULAR,0002394153,0001271874                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/25/2020,19:00:00,REGULAR,0002394153,0001271874                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/25/2020,23:00:00,REGULAR,0002394153,0001271874                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/26/2020,03:00:00,REGULAR,0002394153,0001271874                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/26/2020,07:00:00,REGULAR,0002394153,0001271874                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/26/2020,11:00:00,REGULAR,0002394153,0001271874                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/26/2020,15:00:00,REGULAR,0002394153,0001271874                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/26/2020,19:00:00,REGULAR,0002394153,0001271874                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/26/2020,23:00:00,REGULAR,0002394153,0001271874                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/27/2020,03:00:00,REGULAR,0002394153,0001271874                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/27/2020,07:00:00,REGULAR,0002394161,0001271889                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/27/2020,11:00:00,REGULAR,0002394376,0001272226                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/27/2020,15:00:00,REGULAR,0002394600,0001272373                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/27/2020,19:00:00,REGULAR,0002395229,0001272581                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/27/2020,23:00:00,REGULAR,0002395454,0001272629                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/28/2020,03:00:00,REGULAR,0002395454,0001272629                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/28/2020,07:00:00,REGULAR,0002395467,0001272643                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/28/2020,11:00:00,REGULAR,0002395661,0001272986                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/28/2020,15:00:00,REGULAR,0002395895,0001273160                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/28/2020,19:00:00,REGULAR,0002396608,0001273373                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/28/2020,23:00:00,REGULAR,0002396877,0001273415                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/29/2020,03:00:00,REGULAR,0002396877,0001273416                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/29/2020,07:00:00,REGULAR,0002396885,0001273430                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/29/2020,11:00:00,REGULAR,0002397091,0001273761                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/29/2020,15:00:00,REGULAR,0002397344,0001273919                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/29/2020,19:00:00,REGULAR,0002398036,0001274184                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/29/2020,23:00:00,REGULAR,0002398289,0001274243                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/30/2020,03:00:00,REGULAR,0002398289,0001274243                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/30/2020,07:00:00,REGULAR,0002398304,0001274256                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/30/2020,11:00:00,REGULAR,0002398511,0001274573                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/30/2020,15:00:00,REGULAR,0002398782,0001274723                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/30/2020,19:00:00,REGULAR,0002399479,0001275027                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/30/2020,23:00:00,REGULAR,0002399728,0001275122                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/31/2020,03:00:00,REGULAR,0002399728,0001275122                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/31/2020,07:00:00,REGULAR,0002399737,0001275138                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/31/2020,11:00:00,REGULAR,0002399916,0001275428                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/31/2020,15:00:00,REGULAR,0002400231,0001275600                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/31/2020,19:00:00,REGULAR,0002400768,0001275796                                                
A027,R082,01-03-01,28 ST,NRW,BMT,01/31/2020,23:00:00,REGULAR,0002400768,0001275822                                                
A027,R082,01-03-02,28 ST,NRW,BMT,01/25/2020,03:00:00,REGULAR,0002883647,0002712572                                                
A027,R082,01-03-02,28 ST,NRW,BMT,01/25/2020,07:00:00,REGULAR,0002883647,0002712572                                                
A027,R082,01-03-02,28 ST,NRW,BMT,01/25/2020,11:00:00,REGULAR,0002883647,0002712572                                                
A027,R082,01-03-02,28 ST,NRW,BMT,01/25/2020,15:00:00,REGULAR,0002883647,0002712572                                                
A027,R082,01-03-02,28 ST,NRW,BMT,01/25/2020,19:00:00,REGULAR,0002883647,0002712572                                                
A027,R082,01-03-02,28 ST,NRW,BMT,01/25/2020,23:00:00,REGULAR,0002883647,0002712572                                                
A027,R082,01-03-02,28 ST,NRW,BMT,01/26/2020,03:00:00,REGULAR,0002883647,0002712572                                                
A027,R082,01-03-02,28 ST,NRW,BMT,01/26/2020,07:00:00,REGULAR,0002883647,0002712572                                                
A027,R082,01-03-02,28 ST,NRW,BMT,01/26/2020,11:00:00,REGULAR,0002883647,0002712572                                                
A027,R082,01-03-02,28 ST,NRW,BMT,01/26/2020,15:00:00,REGULAR,0002883647,0002712572                                                
A027,R082,01-03-02,28 ST,NRW,BMT,01/26/2020,19:00:00,REGULAR,0002883647,0002712572                                                
A027,R082,01-03-02,28 ST,NRW,BMT,01/26/2020,23:00:00,REGULAR,0002883647,0002712572                                                
A027,R082,01-03-02,28 ST,NRW,BMT,01/27/2020,03:00:00,REGULAR,0002883647,0002712572                                                
